TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,HourOfDay,day_of_week,day_name,month,month_name,quarter,is_weekend,is_night,is_biz_hours,HoursSincePrev,days_since_last_txn,TransactionType_code,Channel_code,Occupation_code,amount_to_balance_ratio,balance_after_transaction,high_login_attempts,very_high_login_attempts,extreme_login_attempts,long_duration,very_long_duration,high_amount,very_high_amount,extreme_amount,low_balance,very_low_balance,negative_balance_after,age_category,prediction,anomaly_score,is_fraud,risk_index,fraud_confidence,risk_level
TX002288,AC00253,275.65,14-08-2023 16:52,Credit,Atlanta,D000241,6.44.165.160,M013,Branch,28,Engineer,14,1,4957.57,04-11-2024 08:08,16,0,Monday,8,August,3,0,0,1,10743.26278,-448,1,2,1,0.055590624,4681.92,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.43444459,Normal,0.125401958,0.43444459,Medium
TX002289,AC00149,336.01,09-11-2023 18:45,Debit,Colorado Springs,D000216,16.250.113.156,M043,Online,63,Doctor,121,4,9938.2,04-11-2024 08:08,18,3,Thursday,11,November,4,0,0,0,8653.394722,-361,0,1,0,0.033806544,9602.19,1,1,1,0,0,0,0,0,0,0,0,Elderly (60+),-1,-0.633139375,FRAUD,0.701059555,0.633139375,Critical
TX002290,AC00359,251.8,03-04-2023 16:14,Debit,Mesa,D000657,59.208.79.116,M020,ATM,62,Doctor,102,1,11796.66,04-11-2024 08:10,16,0,Monday,4,April,2,0,0,1,13935.92806,-581,0,0,0,0.021343216,11544.86,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.422757359,Normal,0.091541768,0.422757359,Medium
TX002291,AC00050,334.07,11-08-2023 17:27,Debit,New York,D000440,100.4.40.132,M054,Branch,59,Engineer,200,1,7306.79,04-11-2024 08:10,17,4,Friday,8,August,3,0,0,1,10814.72,-451,0,2,1,0.045714231,6972.72,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.447142616,Normal,0.162190618,0.447142616,Medium
TX002292,AC00054,52.44,06-09-2023 18:56,Debit,Raleigh,D000427,101.223.82.253,M046,Online,27,Student,87,1,3157.75,04-11-2024 08:09,18,2,Wednesday,9,September,3,0,0,0,10189.21861,-425,0,1,3,0.016601504,3105.31,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.453821714,Normal,0.18154127,0.453821714,Medium
TX002293,AC00388,1030.85,04-09-2023 17:22,Debit,San Diego,D000645,121.67.144.20,M060,ATM,25,Student,39,1,1941.8,04-11-2024 08:11,17,0,Monday,9,September,3,0,0,1,10238.81028,-427,0,0,3,0.530600165,910.95,0,0,0,0,0,1,1,1,0,0,0,Young (18-25),1,-0.546695063,Normal,0.4506135,0.546695063,High
TX002294,AC00322,141.37,21-07-2023 16:54,Debit,Denver,D000119,52.196.112.199,M026,Online,46,Engineer,77,1,1019.77,04-11-2024 08:11,16,4,Friday,7,July,3,0,0,1,11319.29194,-472,0,1,1,0.13849349,878.4,0,0,0,0,0,0,0,0,1,0,0,Senior (41-60),1,-0.44350745,Normal,0.151658832,0.44350745,Medium
TX002295,AC00140,211.7,13-11-2023 16:58,Credit,Chicago,D000157,59.127.135.25,M064,Online,50,Doctor,205,1,12272.78,04-11-2024 08:07,16,0,Monday,11,November,4,0,0,1,8559.146944,-357,1,1,0,0.01724815,12061.08,0,0,0,1,1,0,0,0,0,0,0,Senior (41-60),1,-0.496566111,Normal,0.305380136,0.496566111,Medium
TX002296,AC00138,61.4,30-01-2023 16:45,Debit,San Jose,D000599,63.191.171.41,M073,Branch,41,Engineer,20,2,7892.87,04-11-2024 08:08,16,0,Monday,1,January,1,0,0,1,15447.38778,-644,0,2,1,0.007778187,7831.47,1,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.502123008,Normal,0.321479553,0.502123008,High
TX002297,AC00408,308.23,17-04-2023 16:12,Debit,Las Vegas,D000008,198.73.211.114,M058,ATM,60,Retired,23,1,4150.63,04-11-2024 08:11,16,0,Monday,4,April,2,0,0,1,13599.98694,-567,0,0,2,0.074243129,3842.4,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.409437095,Normal,0.052950359,0.409437095,Medium
TX002298,AC00219,111.41,27-12-2023 17:18,Debit,Chicago,D000162,18.72.115.111,M079,Branch,21,Student,181,1,1204.11,04-11-2024 08:10,17,2,Wednesday,12,December,4,0,0,1,7502.874167,-313,0,2,3,0.092447992,1092.7,0,0,0,1,0,0,0,0,1,0,0,Young (18-25),1,-0.485087745,Normal,0.272125068,0.485087745,Medium
TX002299,AC00339,675.49,15-03-2023 16:16,Debit,Charlotte,D000420,205.45.234.42,M065,ATM,61,Retired,159,1,1893,04-11-2024 08:10,16,2,Wednesday,3,March,1,0,0,1,14391.89833,-600,0,0,2,0.356647307,1217.51,0,0,0,1,0,1,0,0,0,0,0,Elderly (60+),1,-0.482585786,Normal,0.264876403,0.482585786,Medium
TX002300,AC00446,29.72,19-07-2023 17:16,Debit,San Antonio,D000132,203.99.96.114,M084,ATM,26,Student,38,1,1059.62,04-11-2024 08:07,17,2,Wednesday,7,July,3,0,0,1,11366.85889,-474,0,0,3,0.028021346,1029.9,0,0,0,0,0,0,0,0,1,0,0,Middle (26-40),1,-0.440643349,Normal,0.143360973,0.440643349,Medium
TX002301,AC00038,301.73,27-06-2023 16:40,Debit,Tucson,D000006,165.143.173.165,M044,Online,67,Doctor,163,1,990.74,04-11-2024 08:07,16,1,Tuesday,6,June,2,0,0,1,11895.43667,-496,0,1,0,0.304243048,689.01,0,0,0,1,0,0,0,0,1,0,0,Elderly (60+),1,-0.47612151,Normal,0.246148134,0.47612151,Medium
TX002302,AC00387,294.61,28-09-2023 18:53,Debit,Omaha,D000652,216.32.4.105,M046,Branch,60,Retired,74,1,7375.59,04-11-2024 08:07,18,3,Thursday,9,September,3,0,0,0,9661.241944,-403,0,2,2,0.039938508,7080.98,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.457592598,Normal,0.192466257,0.457592598,Medium
TX002303,AC00126,106.43,17-04-2023 17:32,Credit,Phoenix,D000498,147.114.91.132,M063,ATM,52,Engineer,164,1,9403.12,04-11-2024 08:10,17,0,Monday,4,April,2,0,0,1,13598.63972,-567,1,0,1,0.01131738,9296.69,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.455451594,Normal,0.186263349,0.455451594,Medium
TX002304,AC00155,381.52,20-11-2023 16:42,Debit,Seattle,D000306,188.124.181.12,M052,Online,36,Doctor,79,1,5798.92,04-11-2024 08:11,16,0,Monday,11,November,4,0,0,1,8391.481944,-350,0,1,0,0.065780218,5417.4,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.418885994,Normal,0.080325667,0.418885994,Medium
TX002305,AC00494,1142.76,15-03-2023 17:10,Credit,Houston,D000027,145.246.171.225,M058,Online,25,Student,71,1,1498.93,04-11-2024 08:10,17,2,Wednesday,3,March,1,0,0,1,14390.9975,-600,1,1,3,0.761875554,356.17,0,0,0,0,0,1,1,1,1,0,0,Young (18-25),1,-0.580861526,Normal,0.549600417,0.580861526,High
TX002306,AC00202,5.66,04-12-2023 18:43,Debit,Fresno,D000082,173.135.78.201,M029,Branch,40,Engineer,33,1,5434.64,04-11-2024 08:11,18,0,Monday,12,December,4,0,0,0,8053.468333,-336,0,2,1,0.001041276,5428.98,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.474136154,Normal,0.240396169,0.474136154,Medium
TX002307,AC00489,209.09,07-11-2023 18:44,Debit,Virginia Beach,D000058,7.105.184.86,M091,ATM,48,Doctor,203,1,9100.81,04-11-2024 08:06,18,1,Tuesday,11,November,4,0,0,0,8701.3625,-363,0,0,0,0.022972354,8891.72,0,0,0,1,1,0,0,0,0,0,0,Senior (41-60),1,-0.520857493,Normal,0.375757013,0.520857493,High
TX002308,AC00378,521.81,16-11-2023 17:26,Debit,Virginia Beach,D000495,210.98.198.143,M058,ATM,47,Engineer,34,1,4750.96,04-11-2024 08:07,17,3,Thursday,11,November,4,0,0,1,8486.680556,-354,0,0,1,0.109809426,4229.15,0,0,0,0,0,1,0,0,0,0,0,Senior (41-60),1,-0.45843381,Normal,0.194903414,0.45843381,Medium
TX002309,AC00255,588.36,09-01-2023 16:08,Debit,Charlotte,D000356,82.51.236.134,M068,Online,33,Engineer,134,1,8434.99,04-11-2024 08:10,16,0,Monday,1,January,1,0,0,1,15952.02722,-665,0,1,1,0.069744037,7846.63,0,0,0,0,0,1,0,0,0,0,0,Middle (26-40),1,-0.456341138,Normal,0.188840534,0.456341138,Medium
TX002310,AC00331,146.67,31-10-2023 16:05,Debit,Albuquerque,D000534,184.185.209.72,M025,Online,20,Student,273,1,1569.75,04-11-2024 08:11,16,1,Tuesday,10,October,4,0,0,1,8872.101667,-370,0,1,3,0.093375776,1423.08,0,0,0,1,1,0,0,0,0,0,0,Young (18-25),1,-0.492002363,Normal,0.292158067,0.492002363,Medium
TX002311,AC00243,176.52,14-03-2023 17:06,Credit,San Diego,D000333,223.32.70.156,M022,Online,73,Retired,94,5,7132.08,04-11-2024 08:08,17,1,Tuesday,3,March,1,0,0,1,14415.03972,-601,1,1,2,0.024746673,6955.56,1,1,1,0,0,0,0,0,0,0,0,Elderly (60+),-1,-0.607369347,FRAUD,0.62639875,0.607369347,Critical
TX002312,AC00066,57.34,23-10-2023 16:03,Debit,Atlanta,D000370,18.92.67.57,M089,Online,27,Student,81,1,1100.64,04-11-2024 08:10,16,0,Monday,10,October,4,0,0,1,9064.109167,-378,0,1,3,0.052049671,1043.3,0,0,0,0,0,0,0,0,1,0,0,Middle (26-40),1,-0.431466267,Normal,0.116773174,0.431466267,Medium
TX002313,AC00166,294.77,10-10-2023 17:16,Debit,Philadelphia,D000451,27.93.195.98,M087,Online,77,Retired,101,1,2272.17,04-11-2024 08:10,17,1,Tuesday,10,October,4,0,0,1,9374.884167,-391,0,1,2,0.12967354,1977.4,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.433745867,Normal,0.12337762,0.433745867,Medium
TX002314,AC00288,881.32,31-08-2023 17:29,Debit,El Paso,D000354,190.152.148.249,M015,Online,31,Engineer,59,1,2287.93,04-11-2024 08:06,17,3,Thursday,8,August,3,0,0,1,10334.63028,-431,0,1,1,0.385035803,1406.61,0,0,0,0,0,1,1,1,0,0,0,Middle (26-40),1,-0.539388742,Normal,0.429445662,0.539388742,High
TX002315,AC00005,162.59,22-02-2023 16:18,Debit,Indianapolis,D000401,201.95.180.152,M098,Branch,64,Retired,19,1,7104.83,04-11-2024 08:08,16,2,Wednesday,2,February,1,0,0,1,14895.83722,-621,0,2,2,0.022881212,6942.24,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.424530843,Normal,0.096679896,0.424530843,Medium
TX002316,AC00191,56.15,28-12-2023 18:53,Debit,Nashville,D000336,216.79.134.201,M089,Branch,31,Doctor,77,1,13265.92,04-11-2024 08:09,18,3,Thursday,12,December,4,0,0,0,7477.259444,-312,0,2,0,0.004232331,13209.77,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.503226413,Normal,0.324676333,0.503226413,High
TX002317,AC00443,524.55,19-09-2023 16:32,Debit,El Paso,D000279,76.0.164.168,M039,ATM,39,Doctor,175,1,8292.75,04-11-2024 08:07,16,1,Tuesday,9,September,3,0,0,1,9879.583333,-412,0,0,0,0.06324642,7768.2,0,0,0,1,0,1,0,0,0,0,0,Middle (26-40),1,-0.458884897,Normal,0.196210301,0.458884897,Medium
TX002318,AC00096,535.4,12-05-2023 18:38,Debit,San Diego,D000453,49.29.37.185,M023,Branch,23,Student,110,1,651.84,04-11-2024 08:08,18,4,Friday,5,May,2,0,0,0,12997.51083,-542,0,2,3,0.820109062,116.44,0,0,0,0,0,1,0,0,1,1,0,Young (18-25),1,-0.558496231,Normal,0.484803788,0.558496231,High
TX002319,AC00225,56.84,14-08-2023 17:29,Debit,Raleigh,D000654,155.140.33.42,M088,ATM,45,Engineer,185,1,7977.78,04-11-2024 08:09,17,0,Monday,8,August,3,0,0,1,10742.67306,-448,0,0,1,0.007123896,7920.94,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.421856284,Normal,0.088931178,0.421856284,Medium
TX002320,AC00042,135.94,18-01-2023 16:48,Debit,Houston,D000489,58.1.27.124,M020,Branch,71,Retired,258,1,4710.21,04-11-2024 08:10,16,2,Wednesday,1,January,1,0,0,1,15735.35833,-656,0,2,2,0.028854583,4574.27,0,0,0,1,1,0,0,0,0,0,0,Elderly (60+),1,-0.499518765,Normal,0.313934551,0.499518765,Medium
TX002321,AC00460,47.1,03-07-2023 17:26,Credit,Washington,D000545,21.190.11.223,M021,Branch,42,Doctor,178,1,6308.07,04-11-2024 08:09,17,0,Monday,7,July,3,0,0,1,11750.71417,-490,1,2,0,0.007465443,6260.97,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.449527227,Normal,0.169099302,0.449527227,Medium
TX002322,AC00378,124.05,25-10-2023 16:50,Credit,Albuquerque,D000652,193.217.248.188,M031,Branch,61,Doctor,220,1,7009.54,04-11-2024 08:12,16,2,Wednesday,10,October,4,0,0,1,9015.368611,-376,1,2,0,0.017694785,6885.49,0,0,0,1,1,0,0,0,0,0,0,Elderly (60+),1,-0.4947822,Normal,0.300211798,0.4947822,Medium
TX002323,AC00322,802.89,28-08-2023 18:32,Debit,Chicago,D000050,139.23.212.102,M037,ATM,19,Student,175,1,1973.63,04-11-2024 08:11,18,0,Monday,8,August,3,0,0,0,10405.65472,-434,0,0,3,0.406602756,1170.74,0,0,0,1,0,1,1,0,0,0,0,Young (18-25),1,-0.562556614,Normal,0.496567513,0.562556614,High
TX002324,AC00328,193.16,06-04-2023 16:41,Debit,Charlotte,D000295,137.135.250.168,M100,ATM,64,Retired,109,1,2304.56,04-11-2024 08:07,16,3,Thursday,4,April,2,0,0,1,13863.42833,-578,0,0,2,0.083780079,2111.4,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.413273117,Normal,0.064064065,0.413273117,Medium
TX002325,AC00337,541.52,28-06-2023 17:47,Credit,Indianapolis,D000336,160.65.101.37,M094,Branch,48,Engineer,161,1,6087.24,04-11-2024 08:08,17,2,Wednesday,6,June,2,0,0,1,11870.35583,-495,1,2,1,0.088945245,5545.72,0,0,0,1,0,1,0,0,0,0,0,Senior (41-60),1,-0.473693376,Normal,0.239113355,0.473693376,Medium
TX002326,AC00003,20.17,02-01-2023 16:45,Debit,San Antonio,D000287,221.23.158.87,M088,ATM,77,Retired,86,1,3869.37,04-11-2024 08:08,16,0,Monday,1,January,1,0,0,1,16119.39278,-672,0,0,2,0.005211388,3849.2,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.438390136,Normal,0.136832976,0.438390136,Medium
TX002327,AC00146,35.98,17-08-2023 16:14,Credit,Nashville,D000662,216.31.34.238,M004,Branch,40,Doctor,133,1,11147.34,04-11-2024 08:06,16,3,Thursday,8,August,3,0,0,1,10671.87,-445,1,2,0,0.003227386,11111.36,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.442550472,Normal,0.14888628,0.442550472,Medium
TX002328,AC00004,273.24,12-12-2023 16:56,Debit,Fresno,D000626,211.45.75.44,M011,Branch,51,Retired,173,1,2202.21,04-11-2024 08:10,16,1,Tuesday,12,December,4,0,0,1,7863.229722,-328,0,2,2,0.124019045,1928.97,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.451919072,Normal,0.176028945,0.451919072,Medium
TX002329,AC00386,663.45,12-12-2023 17:20,Debit,Albuquerque,D000564,156.187.182.236,M076,ATM,67,Retired,147,1,5897.29,04-11-2024 08:11,17,1,Tuesday,12,December,4,0,0,1,7862.848333,-328,0,0,2,0.112481753,5233.84,0,0,0,0,0,1,0,0,0,0,0,Elderly (60+),1,-0.474466835,Normal,0.241354217,0.474466835,Medium
TX002330,AC00187,343.86,13-02-2023 16:44,Debit,Charlotte,D000134,201.95.180.152,M058,Branch,57,Engineer,70,1,3278.65,04-11-2024 08:09,16,0,Monday,2,February,1,0,0,1,15111.41583,-630,0,2,1,0.104846554,2934.79,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.419939579,Normal,0.083378109,0.419939579,Medium
TX002331,AC00415,69.38,11-01-2023 16:09,Debit,Detroit,D000191,22.196.202.183,M042,Branch,69,Doctor,280,2,12072.11,04-11-2024 08:11,16,2,Wednesday,1,January,1,0,0,1,15904.02667,-663,0,2,0,0.005746655,12002.73,1,0,0,1,1,0,0,0,0,0,0,Elderly (60+),1,-0.58331712,Normal,0.556714751,0.58331712,High
TX002332,AC00315,75.43,14-08-2023 16:01,Debit,Fresno,D000280,5.50.152.168,M096,ATM,77,Retired,266,1,1441.86,04-11-2024 08:11,16,0,Monday,8,August,3,0,0,1,10744.15611,-448,0,0,2,0.052278114,1366.43,0,0,0,1,1,0,0,0,1,0,0,Elderly (60+),1,-0.503942183,Normal,0.326750056,0.503942183,High
TX002333,AC00297,414.64,03-04-2023 16:27,Debit,Mesa,D000698,158.129.49.240,M060,Branch,32,Doctor,74,1,7253.22,04-11-2024 08:09,16,0,Monday,4,April,2,0,0,1,13935.69806,-581,0,2,0,0.057158454,6838.58,0,0,0,0,0,1,0,0,0,0,0,Middle (26-40),1,-0.440174238,Normal,0.142001868,0.440174238,Medium
TX002334,AC00304,86.79,23-01-2023 16:31,Debit,Fort Worth,D000514,204.120.80.105,M100,Branch,33,Doctor,166,1,8795.37,04-11-2024 08:07,16,0,Monday,1,January,1,0,0,1,15615.605,-651,0,2,0,0.00986657,8708.58,0,0,0,1,0,0,0,0,0,0,0,Middle (26-40),1,-0.457543216,Normal,0.192323187,0.457543216,Medium
TX002335,AC00016,1105.88,06-03-2023 17:37,Debit,Omaha,D000159,41.82.55.163,M047,ATM,34,Engineer,36,1,2636.32,04-11-2024 08:11,17,0,Monday,3,March,1,0,0,1,14606.56389,-609,0,0,1,0.419319612,1530.44,0,0,0,0,0,1,1,1,0,0,0,Middle (26-40),1,-0.547848633,Normal,0.453955617,0.547848633,High
TX002336,AC00048,14.1,25-12-2023 17:13,Debit,Louisville,D000099,164.75.163.220,M027,Branch,45,Engineer,73,1,6949.21,04-11-2024 08:08,17,0,Monday,12,December,4,0,0,1,7550.908333,-315,0,2,1,0.002028716,6935.11,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.425006274,Normal,0.098057313,0.425006274,Medium
TX002337,AC00485,63.33,26-12-2023 17:10,Credit,Louisville,D000485,7.28.148.225,M014,Branch,23,Student,124,1,792.33,04-11-2024 08:12,17,1,Tuesday,12,December,4,0,0,1,7527.033611,-314,1,2,3,0.079828067,729,0,0,0,0,0,0,0,0,1,0,0,Young (18-25),1,-0.487920968,Normal,0.28033347,0.487920968,Medium
TX002338,AC00064,606.27,22-06-2023 17:05,Debit,Louisville,D000326,12.71.148.184,M018,Branch,29,Doctor,42,1,9668.78,04-11-2024 08:09,17,3,Thursday,6,June,2,0,0,1,12015.06417,-501,0,2,0,0.062697393,9062.51,0,0,0,0,0,1,0,0,0,0,0,Middle (26-40),1,-0.461035716,Normal,0.202441643,0.461035716,Medium
TX002339,AC00081,4.47,14-08-2023 16:20,Debit,Baltimore,D000239,147.234.20.46,M033,Branch,27,Student,132,1,1381.75,04-11-2024 08:10,16,0,Monday,8,August,3,0,0,1,10743.82639,-448,0,2,3,0.003232688,1377.28,0,0,0,0,0,0,0,0,1,0,0,Middle (26-40),1,-0.432013507,Normal,0.118358635,0.432013507,Medium
TX002340,AC00228,289.01,28-08-2023 16:41,Debit,Miami,D000202,191.91.45.159,M044,Online,66,Retired,96,1,4226.26,04-11-2024 08:08,16,0,Monday,8,August,3,0,0,1,10407.4475,-434,0,1,2,0.068368163,3937.25,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.398553352,Normal,0.021418031,0.398553352,Low
TX002341,AC00204,338.69,23-10-2023 18:46,Debit,Virginia Beach,D000476,48.89.167.189,M026,Branch,18,Student,169,1,1137.89,04-11-2024 08:06,18,0,Monday,10,October,4,0,0,0,9061.328056,-378,0,2,3,0.297386051,799.2,0,0,0,1,0,0,0,0,1,0,0,Young (18-25),1,-0.523431853,Normal,0.383215438,0.523431853,High
TX002342,AC00144,97.73,29-05-2023 17:55,Debit,Sacramento,D000038,135.29.211.116,M018,Branch,69,Doctor,156,1,7885.21,04-11-2024 08:08,17,0,Monday,5,May,2,0,0,1,12590.21778,-525,0,2,0,0.012392518,7787.48,0,0,0,1,0,0,0,0,0,0,0,Elderly (60+),1,-0.438946502,Normal,0.138444875,0.438946502,Medium
TX002343,AC00420,1021.16,16-10-2023 17:32,Debit,Albuquerque,D000100,175.230.206.232,M046,ATM,20,Student,104,1,9427.06,04-11-2024 08:07,17,0,Monday,10,October,4,0,0,1,9230.592778,-385,0,0,3,0.108310724,8405.9,0,0,0,0,0,1,1,1,0,0,0,Young (18-25),1,-0.559659736,Normal,0.488174691,0.559659736,High
TX002344,AC00448,27.61,10-03-2023 16:28,Credit,Fort Worth,D000463,116.43.88.219,M015,ATM,54,Retired,26,1,3679.64,04-11-2024 08:09,16,4,Friday,3,March,1,0,0,1,14511.68583,-605,1,0,2,0.007501413,3652.03,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.461991309,Normal,0.205210181,0.461991309,Medium
TX002345,AC00363,284.17,24-05-2023 16:02,Debit,Memphis,D000247,40.192.99.27,M074,ATM,51,Retired,189,1,3479.56,04-11-2024 08:08,16,2,Wednesday,5,May,2,0,0,1,12712.09056,-530,0,0,2,0.081644908,3195.39,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.424520785,Normal,0.096650756,0.424520785,Medium
TX002346,AC00396,76.21,10-01-2023 16:41,Debit,Los Angeles,D000275,40.198.240.246,M055,Branch,22,Student,69,1,664.93,04-11-2024 08:10,16,1,Tuesday,1,January,1,0,0,1,15927.48389,-664,0,2,3,0.114441458,588.72,0,0,0,0,0,0,0,0,1,1,0,Young (18-25),1,-0.502015205,Normal,0.321167225,0.502015205,High
TX002347,AC00456,334.79,20-11-2023 17:51,Credit,Denver,D000673,6.44.165.160,M097,Branch,69,Doctor,292,1,624.09,04-11-2024 08:08,17,0,Monday,11,November,4,0,0,1,8390.289167,-350,1,2,0,0.535586875,289.3,0,0,0,1,1,0,0,0,1,1,0,Elderly (60+),1,-0.594433887,Normal,0.588922197,0.594433887,High
TX002348,AC00363,584.51,25-08-2023 17:47,Debit,Denver,D000697,113.201.172.36,M010,ATM,74,Retired,76,1,3254.56,04-11-2024 08:08,17,4,Friday,8,August,3,0,0,1,10478.36167,-437,0,0,2,0.179542076,2670.05,0,0,0,0,0,1,0,0,0,0,0,Elderly (60+),1,-0.468843712,Normal,0.225062932,0.468843712,Medium
TX002349,AC00326,432.18,19-05-2023 16:31,Debit,Las Vegas,D000023,76.136.92.235,M008,Branch,18,Student,162,1,678.83,04-11-2024 08:08,16,4,Friday,5,May,2,0,0,1,12831.62194,-535,0,2,3,0.635717753,246.65,0,0,0,1,0,1,0,0,1,1,0,Young (18-25),1,-0.53580449,Normal,0.419061382,0.53580449,High
TX002350,AC00500,134.55,09-10-2023 16:44,Debit,San Jose,D000219,100.137.90.188,M026,Online,59,Doctor,165,1,14852.42,04-11-2024 08:08,16,0,Monday,10,October,4,0,0,1,9399.393056,-392,0,1,0,0.00905852,14717.87,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.45110551,Normal,0.173671897,0.45110551,Medium
TX002351,AC00076,61.66,10-02-2023 16:34,Debit,Sacramento,D000125,112.222.0.29,M085,ATM,26,Student,86,1,5705.4,04-11-2024 08:06,16,4,Friday,2,February,1,0,0,1,15183.54667,-633,0,0,3,0.010805411,5643.74,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.447815453,Normal,0.164139959,0.447815453,Medium
TX002352,AC00063,12.35,06-02-2023 18:39,Debit,Fresno,D000213,144.228.168.6,M092,Branch,25,Student,22,1,1846.85,04-11-2024 08:11,18,0,Monday,2,February,1,0,0,0,15277.52278,-637,0,2,3,0.006683443,1834.5,0,0,0,0,0,0,0,0,0,0,0,Young (18-25),1,-0.489957479,Normal,0.286233639,0.489957479,Medium
TX002353,AC00376,213.25,23-02-2023 17:30,Debit,San Francisco,D000441,71.93.189.160,M076,Branch,25,Student,63,1,677.79,04-11-2024 08:08,17,3,Thursday,2,February,1,0,0,1,14870.63222,-620,0,2,3,0.314161965,464.54,0,0,0,0,0,0,0,0,1,1,0,Young (18-25),1,-0.502085221,Normal,0.321370077,0.502085221,High
TX002354,AC00392,34.93,16-10-2023 16:11,Debit,Columbus,D000434,172.111.76.65,M056,Branch,31,Engineer,72,1,2810.37,04-11-2024 08:11,16,0,Monday,10,October,4,0,0,1,9231.988889,-385,0,2,1,0.012424547,2775.44,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.411200047,Normal,0.058057976,0.411200047,Medium
TX002355,AC00282,959.48,10-01-2023 16:28,Debit,Miami,D000120,90.111.245.138,M004,Branch,67,Doctor,36,1,10631.43,04-11-2024 08:07,16,1,Tuesday,1,January,1,0,0,1,15927.66528,-664,0,2,0,0.090240895,9671.95,0,0,0,0,0,1,1,1,0,0,0,Elderly (60+),1,-0.567412095,Normal,0.510634789,0.567412095,High
TX002356,AC00238,335.68,06-11-2023 17:20,Debit,Tucson,D000558,86.83.61.143,M062,Online,24,Student,142,1,1188.95,04-11-2024 08:11,17,0,Monday,11,November,4,0,0,1,8726.844444,-364,0,1,3,0.282095886,853.27,0,0,0,0,0,0,0,0,1,0,0,Young (18-25),1,-0.452986622,Normal,0.179121847,0.452986622,Medium
TX002357,AC00130,423.96,30-01-2023 18:50,Debit,San Diego,D000042,138.181.222.38,M086,ATM,43,Doctor,75,1,8374.38,04-11-2024 08:08,18,0,Monday,1,January,1,0,0,0,15445.3075,-644,0,0,0,0.050619793,7950.42,0,0,0,0,0,1,0,0,0,0,0,Senior (41-60),1,-0.510512848,Normal,0.345786556,0.510512848,High
TX002358,AC00194,361.38,02-03-2023 17:02,Credit,Milwaukee,D000444,60.89.202.192,M095,Online,72,Retired,71,3,4972.92,04-11-2024 08:12,17,3,Thursday,3,March,1,0,0,1,14703.15556,-613,1,1,2,0.072654968,4611.54,1,1,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.580700725,Normal,0.549134545,0.580700725,High
TX002359,AC00132,220.82,29-12-2023 16:30,Debit,Louisville,D000297,37.143.57.20,M089,Branch,42,Engineer,31,1,4298.13,04-11-2024 08:08,16,4,Friday,12,December,4,0,0,1,7455.625278,-311,0,2,1,0.051363881,4077.31,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.435768653,Normal,0.129238026,0.435768653,Medium
TX002360,AC00071,717.36,02-01-2023 17:00,Credit,San Diego,D000035,51.196.87.214,M020,Online,22,Student,138,1,514.88,04-11-2024 08:09,17,0,Monday,1,January,1,0,0,1,16119.15167,-672,1,1,3,1.390555943,-202.48,0,0,0,0,0,1,1,0,1,1,1,Young (18-25),-1,-0.61685492,FRAUD,0.653880309,0.61685492,Critical
TX002361,AC00457,406.12,03-08-2023 17:32,Debit,Houston,D000109,181.223.246.123,M004,ATM,42,Doctor,106,1,10501.53,04-11-2024 08:11,17,3,Thursday,8,August,3,0,0,1,11006.64722,-459,0,0,0,0.038668778,10095.41,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.424744183,Normal,0.097297984,0.424744183,Medium
